5G,부산,인빌딩,이케아(동부산점) 기장군 230614,20230614
LTE,부산,행정동,기장군 정관읍 MOS 525,20230525
LTE,부산,행정동,기장군 정관읍 MOS 630,20230630
LTE,부산,행정동,기장군 정관읍 MOS NEW,20230614
LTE,부산,행정동,기장군 철마면 20230322 ,20230322
LTE,부산,행정동,기장군 철마면 20230426 ,20230426
LTE,부산,행정동,기장군 철마면 MOS 525,20230525
LTE,부산,행정동,기장군 철마면 MOS NEW,20230615
LTE,부산,행정동,기장군 기장읍 MOS 512,20230512
LTE,부산,행정동,기장군 기장읍 MOS NEW,20230614
LTE,부산,행정동,기장군 기장읍 ,20230622
LTE,부산,행정동,금정구 장전1동 MOS 508,20230508
LTE,부산,행정동,금정구 장전1동 MOS 627,20230627
LTE,부산,행정동,금정구 장전1동 MOS NEW,20230614
LTE,부산,행정동,금정구 장전2동 MOS 517,20230517
LTE,부산,행정동,금정구 장전2동 MOS 627,20230627
LTE,부산,행정동,금정구 장전2동 MOS NEW,20230613
LTE,부산,행정동,금정구 청룡노포동 MOS 517,20230517
LTE,부산,행정동,금정구 청룡노포동 MOS 626,20230626
LTE,부산,행정동,금정구 청룡노포동 MOS NEW,20230613
LTE,부산,행정동,금정구 금성동 MOS 517,20230517
LTE,부산,행정동,금정구 금성동 MOS 626,20230626
LTE,부산,행정동,금정구 금성동 MOS NEW,20230613
LTE,부산,행정동,금정구 구서1동 MOS 508,20230508
LTE,부산,행정동,금정구 구서1동 MOS 704,20230705
LTE,부산,행정동,금정구 구서1동 MOS NEW,20230614
LTE,부산,행정동,금정구 구서2동 MOS 508,20230508
LTE,부산,행정동,금정구 구서2동 MOS 704,20230705
LTE,부산,행정동,금정구 구서2동 MOS NEW,20230614
LTE,부산,행정동,금정구 남산동 MOS 508,20230508
LTE,부산,행정동,금정구 남산동 MOS 704,20230705
LTE,부산,행정동,금정구 남산동 MOS NEW,20230613
LTE,부산,행정동,금정구 남산동 Tilt ,20230526
LTE,부산,행정동,금곡동 IMBC ,20230619
LTE,부산,행정동,금성동 KT ,20230323
LTE,부산,행정동,광안1동 ,20230508
LTE,부산,행정동,광안1동 NEW ,20230606
LTE,부산,행정동,광안2동3월 ,20230328
LTE,부산,행정동,광안2동 NEW ,20230606
LTE,부산,행정동,광안리해수욕장 ,20230612
LTE,부산,행정동,구서2동 ,20230209
LTE,부산,행정동,구서2동 230213 ,20230209
LTE,부산,행정동,남천1동3월 ,20230424
LTE,부산,행정동,남구 감만1동 MOS 309,20230309
LTE,부산,행정동,남구 대연1동 MOS 313,20230313
LTE,부산,행정동,남구 대연3동 MOS 510,20230510
LTE,부산,행정동,남구 대연3동 MOS NEW,20230613
LTE,부산,행정동,남구 대연4동 MOS 313,20230313
LTE,부산,행정동,남구 대연5동 MOS 314,20230314
LTE,부산,행정동,남구 대연6동 MOS 314,20230314
LTE,부산,행정동,남구 문현1동 MOS 519,20230519
LTE,부산,행정동,남구 문현1동 MOS 629,20230629
LTE,부산,행정동,남구 문현1동 MOS NEW,20230613
LTE,부산,행정동,남구 문현2동 MOS 310,20230310
LTE,부산,행정동,남구 문현3동 MOS 310,20230310
LTE,부산,행정동,남구 문현4동 MOS 310,20230310
LTE,부산,행정동,남구 용호1동 MOS 519,20230519
LTE,부산,행정동,남구 용호1동 MOS 629,20230629
LTE,부산,행정동,남구 용호1동 MOS NEW,20230613
LTE,부산,행정동,남구 용호2동 MOS 316,20230316
LTE,부산,행정동,남구 용호3동 MOS 316,20230316
LTE,부산,행정동,남구 용당동 MOS 309,20230309
LTE,부산,행정동,남구 용당동 MOS NEW,20230622
LTE,부산,행정동,남구 우암동 MOS 313,20230313
LTE,부산,행정동,대청동 ,20230531
LTE,부산,행정동,동구 좌천동 MOS 331,20230331
LTE,부산,행정동,동구 좌천동 MOS 424,20230424
LTE,부산,행정동,동구 좌천동 MOS 522,20230522
LTE,부산,행정동,동구 좌천동 MOS NEW,20230608
LTE,부산,행정동,동구 초량3동 MOS 522,20230522
LTE,부산,행정동,동구 초량3동 MOS NEW,20230609
LTE,부산,행정동,동구 범일1동 MOS 324,20230324
LTE,부산,행정동,동구 범일1동 MOS 424,20230424
LTE,부산,행정동,동구 범일1동 MOS 522,20230522
LTE,부산,행정동,동구 범일1동 MOS NEW,20230623
LTE,부산,행정동,동구 범일2동 MOS 324,20230324
LTE,부산,행정동,동구 범일2동 MOS 424,20230424
LTE,부산,행정동,동구 범일2동 MOS 522,20230522
LTE,부산,행정동,동구 범일2동 MOS NEW,20230609
LTE,부산,행정동,동래구 명장2동 MOS 405,20230405
LTE,부산,행정동,동래구 명륜동 MOS 508,20230508
LTE,부산,행정동,동래구 명륜동 MOS 706,20230706
LTE,부산,행정동,동래구 명륜동 NEW 230607,20230606
LTE,부산,행정동,동래구 복산동 MOS 405,20230405
LTE,부산,행정동,동래구 사직1동 MOS 404,20230404
LTE,부산,행정동,동래구 사직2동 230530 ,20230530
LTE,부산,행정동,동래구 사직3동 MOS 404,20230404
LTE,부산,행정동,동래구 수민동 MOS 508,20230508
LTE,부산,행정동,동래구 수민동 MOS 707,20230707
LTE,부산,행정동,동래구 수민동 NEW 230608,20230608
LTE,부산,행정동,동래구 안락1동 MOS 405,20230405
LTE,부산,행정동,동래구 안락2동 MOS 509,20230509
LTE,부산,행정동,동래구 안락2동 MOS 706,20230706
LTE,부산,행정동,동래구 온천1동 MOS 509,20230509
LTE,부산,행정동,동래구 온천1동 MOS 707,20230707
LTE,부산,행정동,동래구 온천1동 NEW 230607,20230606
LTE,부산,행정동,동래구 온천2동 230424 ,20230424
LTE,부산,행정동,동래구 온천2동 MOS 517,20230517
LTE,부산,행정동,동래구 온천2동 MOS 707,20230707
LTE,부산,행정동,동래구 온천2동 NEW 230607,20230606
LTE,부산,행정동,동래구 온천3동 230424 ,20230424
LTE,부산,행정동,동래구 온천3동 MOS 517,20230517
LTE,부산,행정동,동래구 온천3동 MOS 706,20230706
LTE,부산,행정동,동래구 온천3동 NEW 230607,20230606
LTE,부산,행정동,동삼동 imbc루트 ,20230623
LTE,부산,행정동,망미1동 NEW ,20230606
LTE,부산,행정동,만덕1동 530 ,20230530
LTE,부산,행정동,민락동 ,20230429
LTE,부산,행정동,민락동4월 ,20230427
LTE,부산,행정동,범일1동 230628 ,20230628
LTE,부산,행정동,범일5동 ,20230530
LTE,부산,행정동,반송1동(LTE) 20230601 ,20230601
LTE,부산,행정동,문현1동3월 ,20230320
LTE,부산,행정동,부전2동 KT ,20230206
LTE,부산,행정동,부평동 LTE ,20230531
LTE,부산,행정동,부곡1동 ,20230530
LTE,부산,행정동,북구 화명1동 ,20230321
LTE,부산,행정동,북구 화명1동 MOS 601,20230601
LTE,부산,행정동,북구 화명3동 ,20230321
LTE,부산,행정동,북구 화명3동 MOS 601,20230601
LTE,부산,행정동,북구 금곡동 MOS 512,20230512
LTE,부산,행정동,북구 금곡동 MOS 626,20230626
LTE,부산,행정동,북구 금곡동 NEW ,20230608
LTE,부산,행정동,북구 구포2동 MOS 330,20230330
LTE,부산,행정동,북구 구포2동 MOS 427,20230427
LTE,부산,행정동,북구 구포2동 MOS 601,20230601
LTE,부산,행정동,북구 덕천2동 MOS 330,20230330
LTE,부산,행정동,북구 덕천2동 MOS 427,20230427
LTE,부산,행정동,북구 덕천2동 MOS 601,20230601
LTE,부산,행정동,북구 덕천2동 NEW ,20230608
LTE,부산,행정동,북구 만덕2동 MOS 330,20230330
LTE,부산,행정동,북구 만덕2동 MOS 427,20230427
LTE,부산,행정동,북구 만덕2동 MOS 601,20230601
LTE,부산,행정동,부산진구 전포1동 MOS 323,20230323
LTE,부산,행정동,부산진구 전포1동 MOS 421,20230421
LTE,부산,행정동,부산진구 전포1동 MOS 519,20230519
LTE,부산,행정동,부산진구 전포1동 MOS NEW,20230612
LTE,부산,행정동,부산진구 전포2동 MOS 531,20230531
LTE,부산,행정동,부산진구 가야1동 MOS 531,20230531
LTE,부산,행정동,부산진구 개금1동 MOS 510,20230510
LTE,부산,행정동,부산진구 개금1동 MOS NEW,20230609
LTE,부산,행정동,부산진구 개금3동 MOS 323,20230323
LTE,부산,행정동,부산진구 개금3동 MOS 421,20230421
LTE,부산,행정동,부산진구 개금3동 MOS 522,20230522
LTE,부산,행정동,부산진구 개금3동 MOS NEW,20230621
LTE,부산,행정동,부산진구 당감1동 MOS 510,20230510
LTE,부산,행정동,부산진구 당감1동 MOS 628,20230628
LTE,부산,행정동,부산진구 당감1동 MOS NEW,20230612
LTE,부산,행정동,부산진구 부전1동 230422 ,20230422
LTE,부산,행정동,부산진구 부전1동 MOS 519,20230519
LTE,부산,행정동,부산진구 부전1동 MOS NEW,20230612
LTE,부산,행정동,부산진구 부전2동 230320 ,20230320
LTE,부산,행정동,부산진구 부전2동 230422 ,20230422
LTE,부산,행정동,부산진구 부전2동 230630 ,20230630
LTE,부산,행정동,부산진구 부전2동 MOS 522,20230522
LTE,부산,행정동,부산진구 부전2동 MOS NEW,20230609
LTE,부산,행정동,부산진구 연지동 230417 ,20230417
LTE,부산,행정동,부산진구 연지동 MOS 511,20230511
LTE,부산,행정동,부산진구 연지동 MOS NEW,20230609
LTE,부산,행정동,부산중구아미동 new 610 ,20230610
LTE,부산,행정동,부산해운대구송정동 620 ,20230620
LTE,부산,행정동,부산광역시중구중앙동 new 612 ,20230612
LTE,부산,행정동,부산시해운대구송정동(전체) 620 ,20230620
LTE,부산,행정동,사하구 장림1동 MOS 531,20230531
LTE,부산,행정동,사하구 장림2동 최적하 ,20230328
LTE,부산,행정동,사하구 장림2동 MOS 524,20230524
LTE,부산,행정동,사하구 장림2동 MOS NEW,20230607
LTE,부산,행정동,사하구 하단2동 최적화 ,20230328
LTE,부산,행정동,사하구 하단2동 MOS 524,20230524
LTE,부산,행정동,사하구 하단2동 MOS NEW,20230607
LTE,부산,행정동,사하구 괴정2동 MOS 531,20230531
LTE,부산,행정동,사하구 당리동 최적화 ,20230328
LTE,부산,행정동,사하구 당리동 최적화 NEW,20230617
LTE,부산,행정동,사하구 당리동 MOS 524,20230524
LTE,부산,행정동,사하구 당리동 MOS NEW,20230607
LTE,부산,행정동,사하구 다대1동 MOS 511,20230511
LTE,부산,행정동,사하구 다대1동 MOS NEW,20230607
LTE,부산,행정동,사하구 다대2동 MOS 531,20230531
LTE,부산,행정동,사상구 주례1동 최적화 ,20230327
LTE,부산,행정동,사상구 주례1동 MOS 605,20230605
LTE,부산,행정동,사상구 주례1동 NEW ,20230606
LTE,부산,행정동,사상구 주례2동 최적화 ,20230327
LTE,부산,행정동,사상구 주례2동 MOS 605,20230605
LTE,부산,행정동,사상구 주례2동 MOS 628,20230628
LTE,부산,행정동,사상구 주례2동 NEW ,20230606
LTE,부산,행정동,사상구 학장동 MOS 512,20230512
LTE,부산,행정동,사상구 학장동 NEW ,20230607
LTE,부산,행정동,사상구 괘법동 MOS 511,20230511
LTE,부산,행정동,사상구 괘법동 MOS 628,20230628
LTE,부산,행정동,사상구 괘법동 NEW ,20230608
LTE,부산,행정동,사상구 모라1동 MOS 328,20230328
LTE,부산,행정동,사상구 모라1동 MOS 426,20230426
LTE,부산,행정동,사상구 모라1동 MOS 605,20230605
LTE,부산,행정동,사상구 모라1동 NEW ,20230608
LTE,부산,행정동,사상구 모라3동 최적화 ,20230530
LTE,부산,행정동,사상구 엄궁동 ,20230616
LTE,부산,행정동,사상구 엄궁동 KT ,20230616
LTE,부산,행정동,사상구 엄궁동 MOS 512,20230512
LTE,부산,행정동,사상구 엄궁동 NEW ,20230607
LTE,부산,행정동,수영구 광안1동 MOS 509,20230509
LTE,부산,행정동,수영구 광안2동 MOS 518,20230518
LTE,부산,행정동,수영구 광안3동 MOS 317,20230317
LTE,부산,행정동,수영구 광안4동 MOS 316,20230316
LTE,부산,행정동,수영구 남천1동 MOS 518,20230518
LTE,부산,행정동,수영구 남천1동 MOS 629,20230629
LTE,부산,행정동,수영구 남천2동 MOS 314,20230314
LTE,부산,행정동,수영구 망미1동 MOS 509,20230509
LTE,부산,행정동,수영구 망미2동 MOS 317,20230317
LTE,부산,행정동,수영구 민락동 MOS 510,20230510
LTE,부산,행정동,수영구 수영동 MOS 317,20230317
LTE,부산,행정동,서구 부민동 MOS 511,20230511
LTE,부산,행정동,서구 부민동 MOS NEW,20230608
LTE,부산,행정동,서구 서대신1동 MOS 511,20230511
LTE,부산,행정동,서구 서대신1동 MOS NEW,20230608
LTE,부산,행정동,서구 암남동 최적화 ,20230425
LTE,부산,행정동,서구 암남동 MOS 524,20230524
LTE,부산,행정동,서구 암남동 MOS NEW,20230608
LTE,부산,행정동,서구 아미동 최적화 ,20230425
LTE,부산,행정동,서구 아미동 MOS 524,20230524
LTE,부산,행정동,서구 아미동 MOS NEW,20230608
LTE,부산,행정동,용호1동3월 ,20230424
LTE,부산,행정동,용호4동 ,20230530
LTE,부산,행정동,용당동 230627 ,20230627
LTE,부산,행정동,연제구 거제1동 ,20230623
LTE,부산,행정동,연제구 거제1동 230427 ,20230427
LTE,부산,행정동,연제구 거제1동 MOS 509,20230509
LTE,부산,행정동,연제구 거제1동 MOS 627,20230627
LTE,부산,행정동,연제구 거제1동 MOS NEW,20230612
LTE,부산,행정동,연제구 거제2동 MOS 404,20230404
LTE,부산,행정동,연제구 거제3동 230530 ,20230530
LTE,부산,행정동,연제구 거제4동 MOS 403,20230403
LTE,부산,행정동,연제구 연산1동 MOS 509,20230509
LTE,부산,행정동,연제구 연산1동 MOS 711,20230711
LTE,부산,행정동,연제구 연산1동 MOS NEW,20230612
LTE,부산,행정동,연제구 연산2동 MOS 320,20230320
LTE,부산,행정동,연제구 연산3동 MOS 320,20230320
LTE,부산,행정동,연제구 연산4동 MOS 403,20230403
LTE,부산,행정동,연제구 연산5동 230425 ,20230425
LTE,부산,행정동,연제구 연산5동 MOS 518,20230518
LTE,부산,행정동,연제구 연산5동 MOS 711,20230711
LTE,부산,행정동,연제구 연산5동 MOS NEW,20230612
LTE,부산,행정동,연제구 연산6동 MOS 320,20230320
LTE,부산,행정동,연제구 연산8동 MOS 403,20230403
LTE,부산,행정동,연제구 연산9동 MOS 323,20230323
LTE,부산,행정동,연제구 연산9동 MOS 421,20230421
LTE,부산,행정동,연제구 연산9동 MOS 517,20230517
LTE,부산,행정동,연제구 연산9동 MOS 711,20230711
LTE,부산,행정동,연제구 연산9동 MOS NEW,20230612
LTE,부산,행정동,영도구 청학1동 MOS 309,20230309
LTE,부산,행정동,영도구 청학2동 최적화 ,20230328
LTE,부산,행정동,영도구 청학2동 MOS 523,20230523
LTE,부산,행정동,영도구 청학2동 MOS NEW,20230608
LTE,부산,행정동,영도구 동삼1동 MOS 331,20230331
LTE,부산,행정동,영도구 동삼1동 MOS 427,20230427
LTE,부산,행정동,영도구 동삼1동 MOS 523,20230523
LTE,부산,행정동,영도구 동삼1동 MOS NEW,20230608
LTE,부산,행정동,영도구 동삼동 NEW루트 ,20230625
LTE,부산,행정동,영도구 봉래1동 MOS 308,20230308
LTE,부산,행정동,영도구 봉래2동 MOS 308,20230308
LTE,부산,테마,충무동해안시장 new 613 ,20230612
LTE,부산,테마,충무동새벽시장 new 613 ,20230612
LTE,부산,테마,지하철1호선 노포역 지상 ,20230615
LTE,부산,테마,지하철3호선 대저역 지상 ,20230615
LTE,부산,테마,지하철4호선 지상 안평1 ,20230615
LTE,부산,테마,지하철4호선 반여농수산물역 ,20230615
LTE,부산,테마,창선동먹자골목 new 612 ,20230612
LTE,부산,테마,중구남포동 new 613 ,20230613
LTE,부산,테마,해운대구-좌동재래시장 20230605 ,20230605
LTE,부산,테마,해운대구-해운대시장 20230605 ,20230605
LTE,부산,테마,해운대구 해운대해수욕장거리 20230609 ,20230609
LTE,부산,테마,해운대구 반송큰시장 ,20230610
LTE,부산,테마,해운대구 반송골목시장 ,20230610
LTE,부산,테마,해운대구 반여시장 20230608 ,20230608
LTE,부산,테마,해운대구 신도시시장 20230605 ,20230605
LTE,부산,테마,해운대구구남로 ,20230621
LTE,부산,테마,KTX 하행 ,20230626
LTE,부산,테마,KTX LTE시나리오적용후 ,20230630
LTE,부산,테마,경부고속도로대구부산하행 ,20230109
LTE,부산,테마,기장군 기장시장 20230605 ,20230605
LTE,부산,테마,광안해수욕장 ETilt2차 ,20230614
LTE,부산,테마,광안리해수욕장230614 ,20230614
LTE,부산,테마,광안리해수욕장 최종개선후 ,20230616
LTE,부산,테마,광안리해수욕장 ETILT(2차) ,20230614
LTE,부산,테마,광안리해수욕장 ETILT작업후 ,20230614
LTE,부산,테마,대신시장 new 612 ,20230612
LTE,부산,테마,동대신1동골목시장 new 613 ,20230612
LTE,부산,테마,동래구 명륜1번가 230530 5G,20230530
LTE,부산,테마,동래구 온천천카페거리 230530 5G,20230530
LTE,부산,테마,롯데월드어드벤처부산 기장군 230614 ,20230614
LTE,부산,테마,망미중앙시장 ,20230608
LTE,부산,테마,만물의거리시장 ,20230609
LTE,부산,테마,민락골목지장 ,20230608
LTE,부산,테마,부산진구 쥬디스태화젊음의거리 230601 ,20230621
LTE,부산,테마,부산진구 전포카페거리 230601 ,20230601
LTE,부산,테마,부산진구 철뚝시장 230610 ,20230610
LTE,부산,테마,부산진구 평화도매시장 230612 ,20230610
LTE,부산,테마,부산진구 부전지하상가 230601 ,20230601
LTE,부산,테마,부산진구 부전농수산물새벽시장 230609 ,20230609
LTE,부산,테마,부산진구 부전시장 230612 ,20230609
LTE,부산,테마,부산진구 서면지하상가 230601 ,20230601
LTE,부산,테마,부산진구 서면종합시장 230609 ,20230609
LTE,부산,테마,부산진구 서면젊음의거리 NEW ,20230621
LTE,부산,테마,부산진구 서면중앙시장 230609 ,20230609
LTE,부산,테마,부산진구 서면시장 230612 ,20230610
LTE,부산,테마,부산진구 양정시장 230601 ,20230601
LTE,부산,테마,부산국제시장 ,20230609
LTE,부산,테마,부산대학교 23년 ,20230603
LTE,부산,테마,보수동책방골목거리 612 ,20230612
LTE,부산,테마,사하구 동아대학교승학캠퍼스 최적화 ,20230617
LTE,부산,테마,사하구 신평골목시장 ,20230613
LTE,부산,테마,송도카페거리 new 613 ,20230613
LTE,부산,테마,수영팔도시장 ,20230608
LTE,부산,테마,서대신골목시장 new 613 ,20230612
LTE,부산,테마,신천지시장 ,20230609
LTE,부산,테마,신동아수산물종합시장 ,20230609
LTE,부산,테마,아리랑거리 ,20230609
LTE,부산,테마,연제구 연일골목시장상점가 ,20230601
LTE,부산,테마,연제구 연일시장 230601 ,20230601
LTE,부산,테마,연제구 연동시장 230601 ,20230601
LTE,부산,테마,연산1동골목상점가 ,20230601
LTE,부산,테마,영도구청학시장 ,20230608
LTE,부산,테마,영도구남항시장 ,20230608
LTE,부산,테마,영도구봉래시장 ,20230608